PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
68358,S02002454,1,33,1
68359,S02002454,1,33,1
68360,S02002454,1,33,1
68361,S02002454,1,33,1
68362,S02002454,1,33,1
68363,S02002454,1,33,1
68364,S02002454,1,33,1
68365,S02002454,1,33,1
68366,S02002454,1,33,1
68367,S02002454,1,33,1
68368,S02002454,1,33,1
68369,S02002454,1,33,9
68370,S02002454,1,34,1
68371,S02002454,1,34,1
68372,S02002454,1,34,1
68373,S02002454,1,34,1
68374,S02002454,1,34,1
68375,S02002454,1,34,1
68376,S02002454,1,34,1
68377,S02002454,1,34,1
68378,S02002454,1,34,1
68379,S02002454,1,34,1
68380,S02002454,1,34,1
68381,S02002454,1,34,1
68382,S02002454,1,34,1
68383,S02002454,1,34,1
68384,S02002454,1,34,1
68385,S02002454,1,34,1
68386,S02002454,1,34,1
68387,S02002454,1,34,1
68388,S02002454,1,34,9
68389,S02002454,1,34,9
68390,S02002454,1,34,9
68391,S02002454,1,35,1
68392,S02002454,1,35,1
68393,S02002454,1,35,1
68394,S02002454,1,35,1
68395,S02002454,1,35,1
68396,S02002454,1,35,1
68397,S02002454,1,35,1
68398,S02002454,1,35,1
68399,S02002454,1,35,1
68400,S02002454,1,35,1
68401,S02002454,1,35,1
68402,S02002454,1,35,9
68403,S02002454,1,36,1
68404,S02002454,1,36,1
68405,S02002454,1,36,1
68406,S02002454,1,36,1
68407,S02002454,1,36,1
68408,S02002454,1,36,1
68409,S02002454,1,36,1
68410,S02002454,1,36,1
68411,S02002454,1,36,1
68412,S02002454,1,36,1
68413,S02002454,1,36,1
68414,S02002454,1,36,1
68415,S02002454,1,36,1
68416,S02002454,1,36,1
68417,S02002454,1,36,1
68418,S02002454,1,36,22
68419,S02002454,1,37,1
68420,S02002454,1,37,1
68421,S02002454,1,37,1
68422,S02002454,1,37,1
68423,S02002454,1,37,1
68424,S02002454,1,37,1
68425,S02002454,1,37,1
68426,S02002454,1,37,1
68427,S02002454,1,37,1
68428,S02002454,1,37,1
68429,S02002454,1,37,8
68430,S02002454,1,37,8
68431,S02002454,1,37,9
68432,S02002454,1,38,1
68433,S02002454,1,38,1
68434,S02002454,1,38,1
68435,S02002454,1,38,1
68436,S02002454,1,38,1
68437,S02002454,1,38,1
68438,S02002454,1,38,1
68439,S02002454,1,38,1
68440,S02002454,1,38,1
68441,S02002454,1,38,1
68442,S02002454,1,38,1
68443,S02002454,1,38,1
68444,S02002454,1,38,1
68445,S02002454,1,38,1
68446,S02002454,1,38,9
68447,S02002454,1,39,1
68448,S02002454,1,39,1
68449,S02002454,1,39,1
68450,S02002454,1,39,1
68451,S02002454,1,39,1
68452,S02002454,1,39,1
68453,S02002454,1,39,1
68454,S02002454,1,39,1
68455,S02002454,1,39,1
68456,S02002454,1,39,1
68457,S02002454,1,39,1
68458,S02002454,1,39,1
68459,S02002454,1,39,1
68460,S02002454,1,39,1
68461,S02002454,1,40,1
68462,S02002454,1,40,1
68463,S02002454,1,40,1
68464,S02002454,1,40,1
68465,S02002454,1,40,1
68466,S02002454,1,40,1
68467,S02002454,1,40,1
68468,S02002454,1,40,1
68469,S02002454,1,40,1
68470,S02002454,1,40,1
68471,S02002454,1,40,1
68472,S02002454,1,40,1
68473,S02002454,1,40,1
68474,S02002454,1,40,1
68475,S02002454,1,40,1
68476,S02002454,1,40,1
68477,S02002454,1,40,1
68478,S02002454,1,40,9
68479,S02002454,1,41,1
68480,S02002454,1,41,1
68481,S02002454,1,41,1
68482,S02002454,1,41,1
68483,S02002454,1,41,1
68484,S02002454,1,41,1
68485,S02002454,1,41,1
68486,S02002454,1,41,1
68487,S02002454,1,41,1
68488,S02002454,1,41,1
68489,S02002454,1,41,1
68490,S02002454,1,41,1
68491,S02002454,1,41,9
68492,S02002454,1,41,9
68493,S02002454,1,41,9
68494,S02002454,1,42,1
68495,S02002454,1,42,1
68496,S02002454,1,42,1
68497,S02002454,1,42,1
68498,S02002454,1,42,1
68499,S02002454,1,42,1
68500,S02002454,1,42,1
68501,S02002454,1,42,1
68502,S02002454,1,42,1
68503,S02002454,1,42,1
68504,S02002454,1,42,1
68505,S02002454,1,42,1
68506,S02002454,1,42,1
68507,S02002454,1,42,1
68508,S02002454,1,42,9
68509,S02002454,1,42,9
68510,S02002454,1,42,9
68511,S02002454,1,43,1
68512,S02002454,1,43,1
68513,S02002454,1,43,1
68514,S02002454,1,43,1
68515,S02002454,1,43,1
68516,S02002454,1,43,1
68517,S02002454,1,43,1
68518,S02002454,1,43,1
68519,S02002454,1,43,1
68520,S02002454,1,43,1
68521,S02002454,1,43,1
68522,S02002454,1,43,1
68523,S02002454,1,43,1
68524,S02002454,1,43,1
68525,S02002454,1,43,1
68526,S02002454,1,43,9
68527,S02002454,1,44,1
68528,S02002454,1,44,1
68529,S02002454,1,44,1
68530,S02002454,1,44,1
68531,S02002454,1,44,1
68532,S02002454,1,44,1
68533,S02002454,1,44,1
68534,S02002454,1,44,1
68535,S02002454,1,44,1
68536,S02002454,1,44,1
68537,S02002454,1,44,1
68538,S02002454,1,44,1
68539,S02002454,1,44,1
68540,S02002454,1,44,1
68541,S02002454,1,44,9
68542,S02002454,1,45,1
68543,S02002454,1,45,1
68544,S02002454,1,45,1
68545,S02002454,1,45,1
68546,S02002454,1,45,1
68547,S02002454,1,45,1
68548,S02002454,1,45,1
68549,S02002454,1,45,1
68550,S02002454,1,45,1
68551,S02002454,1,45,1
68552,S02002454,1,45,1
68553,S02002454,1,45,1
68554,S02002454,1,45,1
68555,S02002454,1,45,9
68556,S02002454,1,45,9
68557,S02002454,1,46,1
68558,S02002454,1,46,1
68559,S02002454,1,46,1
68560,S02002454,1,46,1
68561,S02002454,1,46,1
68562,S02002454,1,46,1
68563,S02002454,1,46,1
68564,S02002454,1,46,1
68565,S02002454,1,46,1
68566,S02002454,1,46,1
68567,S02002454,1,46,1
68568,S02002454,1,46,1
68569,S02002454,1,46,1
68570,S02002454,1,46,1
68571,S02002454,1,46,1
68572,S02002454,1,46,9
68573,S02002454,1,47,1
68574,S02002454,1,47,1
68575,S02002454,1,47,1
68576,S02002454,1,47,1
68577,S02002454,1,47,1
68578,S02002454,1,47,1
68579,S02002454,1,47,1
68580,S02002454,1,47,1
68581,S02002454,1,47,1
68582,S02002454,1,47,1
68583,S02002454,1,47,1
68584,S02002454,1,47,1
68585,S02002454,1,47,1
68586,S02002454,1,47,1
68587,S02002454,1,47,1
68588,S02002454,1,47,1
68589,S02002454,1,47,1
68590,S02002454,1,47,1
68591,S02002454,1,47,1
68592,S02002454,1,47,9
68593,S02002454,1,47,22
68594,S02002454,1,48,1
68595,S02002454,1,48,1
68596,S02002454,1,48,1
68597,S02002454,1,48,1
68598,S02002454,1,48,1
68599,S02002454,1,48,1
68600,S02002454,1,48,1
68601,S02002454,1,48,1
68602,S02002454,1,48,1
68603,S02002454,1,48,1
68604,S02002454,1,48,1
68605,S02002454,1,48,1
68606,S02002454,1,48,1
68607,S02002454,1,48,1
68608,S02002454,1,48,1
68609,S02002454,1,48,1
68610,S02002454,1,49,1
68611,S02002454,1,49,1
68612,S02002454,1,49,1
68613,S02002454,1,49,1
68614,S02002454,1,49,1
68615,S02002454,1,49,1
68616,S02002454,1,49,1
68617,S02002454,1,49,1
68618,S02002454,1,49,1
68619,S02002454,1,49,1
68620,S02002454,1,49,1
68621,S02002454,1,49,1
68622,S02002454,1,49,1
68623,S02002454,1,49,9
68624,S02002454,1,49,9
68625,S02002454,1,49,9
68626,S02002454,1,50,1
68627,S02002454,1,50,1
68628,S02002454,1,50,1
68629,S02002454,1,50,1
68630,S02002454,1,50,1
68631,S02002454,1,50,1
68632,S02002454,1,50,1
68633,S02002454,1,50,1
68634,S02002454,1,50,1
68635,S02002454,1,50,1
68636,S02002454,1,50,1
68637,S02002454,1,50,1
68638,S02002454,1,50,1
68639,S02002454,1,50,1
68640,S02002454,1,50,1
68641,S02002454,1,50,1
68642,S02002454,1,50,1
68643,S02002454,1,50,1
68644,S02002454,1,50,1
68645,S02002454,1,50,9
68646,S02002454,1,51,1
68647,S02002454,1,51,1
68648,S02002454,1,51,1
68649,S02002454,1,51,1
68650,S02002454,1,51,1
68651,S02002454,1,51,1
68652,S02002454,1,51,1
68653,S02002454,1,51,1
68654,S02002454,1,51,1
68655,S02002454,1,51,1
68656,S02002454,1,51,1
68657,S02002454,1,51,1
68658,S02002454,1,51,1
68659,S02002454,1,51,1
68660,S02002454,1,51,1
68661,S02002454,1,51,1
68662,S02002454,1,51,1
68663,S02002454,1,51,1
68664,S02002454,1,51,1
68665,S02002454,1,51,9
68666,S02002454,1,51,9
68667,S02002454,1,51,9
68668,S02002454,1,52,1
68669,S02002454,1,52,1
68670,S02002454,1,52,1
68671,S02002454,1,52,1
68672,S02002454,1,52,1
68673,S02002454,1,52,1
68674,S02002454,1,52,1
68675,S02002454,1,52,1
68676,S02002454,1,52,1
68677,S02002454,1,52,1
68678,S02002454,1,52,1
68679,S02002454,1,52,1
68680,S02002454,1,52,1
68681,S02002454,1,52,1
68682,S02002454,1,52,1
68683,S02002454,1,52,1
68684,S02002454,1,52,9
68685,S02002454,1,53,1
68686,S02002454,1,53,1
68687,S02002454,1,53,1
68688,S02002454,1,53,1
68689,S02002454,1,53,1
68690,S02002454,1,53,1
68691,S02002454,1,53,1
68692,S02002454,1,53,1
68693,S02002454,1,53,1
68694,S02002454,1,53,1
68695,S02002454,1,53,1
68696,S02002454,1,53,1
68697,S02002454,1,53,1
68698,S02002454,1,53,1
68699,S02002454,1,54,1
68700,S02002454,1,54,1
68701,S02002454,1,54,1
68702,S02002454,1,54,1
68703,S02002454,1,54,1
68704,S02002454,1,54,1
68705,S02002454,1,54,1
68706,S02002454,1,54,1
68707,S02002454,1,54,1
68708,S02002454,1,54,1
68709,S02002454,1,54,1
68710,S02002454,1,54,1
68711,S02002454,1,54,1
68712,S02002454,1,54,8
68713,S02002454,1,54,9
68714,S02002454,1,54,9
68715,S02002454,1,55,1
68716,S02002454,1,55,1
68717,S02002454,1,55,1
68718,S02002454,1,55,1
68719,S02002454,1,55,1
68720,S02002454,1,55,1
68721,S02002454,1,55,1
68722,S02002454,1,55,1
68723,S02002454,1,55,1
68724,S02002454,1,55,1
68725,S02002454,1,55,9
68726,S02002454,1,56,1
68727,S02002454,1,56,1
68728,S02002454,1,56,1
68729,S02002454,1,56,1
68730,S02002454,1,56,1
68731,S02002454,1,56,1
68732,S02002454,1,56,1
68733,S02002454,1,56,1
68734,S02002454,1,56,1
68735,S02002454,1,56,1
68736,S02002454,1,57,1
68737,S02002454,1,57,1
68738,S02002454,1,57,1
68739,S02002454,1,57,1
68740,S02002454,1,57,1
68741,S02002454,1,57,1
68742,S02002454,1,57,1
68743,S02002454,1,57,1
68744,S02002454,1,57,1
68745,S02002454,1,57,1
68746,S02002454,1,57,1
68747,S02002454,1,57,1
68748,S02002454,1,57,1
68749,S02002454,1,58,1
68750,S02002454,1,58,1
68751,S02002454,1,58,1
68752,S02002454,1,58,1
68753,S02002454,1,58,1
68754,S02002454,1,58,1
68755,S02002454,1,58,1
68756,S02002454,1,58,1
68757,S02002454,1,58,1
68758,S02002454,1,58,1
68759,S02002454,1,58,1
68760,S02002454,1,58,1
68761,S02002454,1,58,9
68762,S02002454,1,58,9
68763,S02002454,1,59,1
68764,S02002454,1,59,1
68765,S02002454,1,59,1
68766,S02002454,1,59,1
68767,S02002454,1,59,1
68768,S02002454,1,59,1
68769,S02002454,1,59,1
68770,S02002454,1,59,1
68771,S02002454,1,59,1
68772,S02002454,1,59,1
68773,S02002454,1,59,1
68774,S02002454,1,59,1
68775,S02002454,1,59,1
68776,S02002454,1,59,1
68777,S02002454,1,59,1
68778,S02002454,1,59,1
68779,S02002454,1,60,1
68780,S02002454,1,60,1
68781,S02002454,1,60,1
68782,S02002454,1,60,1
68783,S02002454,1,60,1
68784,S02002454,1,60,1
68785,S02002454,1,60,1
68786,S02002454,1,60,1
68787,S02002454,1,60,1
68788,S02002454,1,60,1
68789,S02002454,1,60,1
68790,S02002454,1,60,1
68791,S02002454,1,60,1
68792,S02002454,1,60,1
68793,S02002454,1,60,1
68794,S02002454,1,60,1
68795,S02002454,1,60,9
68796,S02002454,1,60,9
68797,S02002454,1,60,9
68798,S02002454,1,61,1
68799,S02002454,1,61,1
68800,S02002454,1,61,1
68801,S02002454,1,61,1
68802,S02002454,1,61,1
68803,S02002454,1,61,1
68804,S02002454,1,61,1
68805,S02002454,1,61,1
68806,S02002454,1,61,1
68807,S02002454,1,61,1
68808,S02002454,1,61,1
68809,S02002454,1,61,1
68810,S02002454,1,61,1
68811,S02002454,1,61,1
68812,S02002454,1,61,1
68813,S02002454,1,62,1
68814,S02002454,1,62,1
68815,S02002454,1,62,1
68816,S02002454,1,62,1
68817,S02002454,1,62,1
68818,S02002454,1,62,1
68819,S02002454,1,62,1
68820,S02002454,1,62,1
68821,S02002454,1,62,1
68822,S02002454,1,62,1
68823,S02002454,1,62,1
68824,S02002454,1,62,1
68825,S02002454,1,62,1
68826,S02002454,1,62,9
68827,S02002454,1,63,1
68828,S02002454,1,63,1
68829,S02002454,1,63,1
68830,S02002454,1,63,1
68831,S02002454,1,63,1
68832,S02002454,1,63,1
68833,S02002454,1,63,1
68834,S02002454,1,63,1
68835,S02002454,1,63,1
68836,S02002454,1,63,9
68837,S02002454,1,64,1
68838,S02002454,1,64,1
68839,S02002454,1,64,1
68840,S02002454,1,64,1
68841,S02002454,1,64,1
68842,S02002454,1,64,1
68843,S02002454,1,64,1
68844,S02002454,1,64,1
68845,S02002454,1,65,1
68846,S02002454,1,65,1
68847,S02002454,1,65,1
68848,S02002454,1,65,1
68849,S02002454,1,65,1
68850,S02002454,1,65,1
68851,S02002454,1,65,1
68852,S02002454,1,65,1
68853,S02002454,1,65,9
68854,S02002454,1,66,1
68855,S02002454,1,66,1
68856,S02002454,1,66,1
68857,S02002454,1,66,1
68858,S02002454,1,66,1
68859,S02002454,1,66,1
68860,S02002454,1,66,1
68861,S02002454,1,66,1
68862,S02002454,1,66,1
68863,S02002454,1,66,1
68864,S02002454,1,66,1
68865,S02002454,1,66,1
68866,S02002454,1,67,1
68867,S02002454,1,67,1
68868,S02002454,1,67,1
68869,S02002454,1,67,1
68870,S02002454,1,67,1
68871,S02002454,1,67,1
68872,S02002454,1,67,1
68873,S02002454,1,67,1
68874,S02002454,1,67,1
68875,S02002454,1,67,1
68876,S02002454,1,67,1
68877,S02002454,1,67,1
68878,S02002454,1,67,1
68879,S02002454,1,68,1
68880,S02002454,1,68,1
68881,S02002454,1,68,1
68882,S02002454,1,68,1
68883,S02002454,1,68,1
68884,S02002454,1,68,1
68885,S02002454,1,68,1
68886,S02002454,1,68,1
68887,S02002454,1,68,1
68888,S02002454,1,68,1
68889,S02002454,1,68,1
68890,S02002454,1,69,1
68891,S02002454,1,69,1
68892,S02002454,1,69,1
68893,S02002454,1,69,1
68894,S02002454,1,69,1
68895,S02002454,1,69,1
68896,S02002454,1,69,1
68897,S02002454,1,69,1
68898,S02002454,1,70,1
68899,S02002454,1,70,1
68900,S02002454,1,70,1
68901,S02002454,1,70,1
68902,S02002454,1,70,1
68903,S02002454,1,70,1
68904,S02002454,1,70,1
68905,S02002454,1,70,1
68906,S02002454,1,70,1
68907,S02002454,1,70,1
68908,S02002454,1,70,1
68909,S02002454,1,71,1
68910,S02002454,1,71,1
68911,S02002454,1,71,1
68912,S02002454,1,71,1
68913,S02002454,1,71,1
68914,S02002454,1,71,1
68915,S02002454,1,71,1
68916,S02002454,1,71,1
68917,S02002454,1,71,1
68918,S02002454,1,71,1
68919,S02002454,1,71,1
68920,S02002454,1,72,1
68921,S02002454,1,72,1
68922,S02002454,1,72,1
68923,S02002454,1,72,1
68924,S02002454,1,72,1
68925,S02002454,1,72,1
68926,S02002454,1,72,1
68927,S02002454,1,72,1
68928,S02002454,1,73,1
68929,S02002454,1,73,1
68930,S02002454,1,73,1
68931,S02002454,1,73,1
68932,S02002454,1,73,1
68933,S02002454,1,74,1
68934,S02002454,1,74,1
68935,S02002454,1,74,1
68936,S02002454,1,74,1
68937,S02002454,1,74,1
68938,S02002454,1,74,9
68939,S02002454,1,75,1
68940,S02002454,1,75,1
68941,S02002454,1,75,1
68942,S02002454,1,75,1
68943,S02002454,1,75,1
68944,S02002454,1,75,1
68945,S02002454,1,75,1
68946,S02002454,1,76,1
68947,S02002454,1,76,1
68948,S02002454,1,76,1
68949,S02002454,1,76,1
68950,S02002454,1,76,1
68951,S02002454,1,76,1
68952,S02002454,1,76,1
68953,S02002454,1,77,1
68954,S02002454,1,77,1
68955,S02002454,1,77,1
68956,S02002454,1,77,1
68957,S02002454,1,77,1
68958,S02002454,1,77,1
68959,S02002454,1,77,9
68960,S02002454,1,78,1
68961,S02002454,1,78,1
68962,S02002454,1,78,1
68963,S02002454,1,78,1
68964,S02002454,1,78,1
68965,S02002454,1,78,1
68966,S02002454,1,79,1
68967,S02002454,1,79,1
68968,S02002454,1,79,1
68969,S02002454,1,79,1
68970,S02002454,1,79,1
68971,S02002454,1,79,1
68972,S02002454,1,80,1
68973,S02002454,1,80,1
68974,S02002454,1,80,1
68975,S02002454,1,80,1
68976,S02002454,1,80,1
68977,S02002454,1,80,1
68978,S02002454,1,80,1
68979,S02002454,1,80,15
68980,S02002454,1,81,1
68981,S02002454,1,81,1
68982,S02002454,1,81,1
68983,S02002454,1,81,1
68984,S02002454,1,81,1
68985,S02002454,1,81,1
68986,S02002454,1,81,1
68987,S02002454,1,81,15
68988,S02002454,1,82,1
68989,S02002454,1,82,1
68990,S02002454,1,82,1
68991,S02002454,1,82,1
68992,S02002454,1,82,1
68993,S02002454,1,82,1
68994,S02002454,1,83,1
68995,S02002454,1,83,1
68996,S02002454,1,83,1
68997,S02002454,1,83,1
68998,S02002454,1,83,1
68999,S02002454,1,84,1
69000,S02002454,1,85,1
69001,S02002454,1,85,1
69002,S02002454,1,86,1
69003,S02002454,1,86,1
69004,S02002454,1,86,1
69005,S02002454,1,86,1
69006,S02002454,1,86,1
69007,S02002454,1,86,1
69008,S02002454,1,86,1
69009,S02002454,1,86,1
69010,S02002454,1,86,1
69011,S02002454,1,86,1
69012,S02002454,1,86,1
69013,S02002454,1,86,1
69014,S02002454,1,86,1
69015,S02002454,1,86,1
69016,S02002454,1,86,22
69017,S02002454,2,1,1
69018,S02002454,2,1,1
69019,S02002454,2,1,1
69020,S02002454,2,1,1
69021,S02002454,2,1,1
69022,S02002454,2,1,1
69023,S02002454,2,1,1
69024,S02002454,2,1,1
69025,S02002454,2,1,1
69026,S02002454,2,1,1
69027,S02002454,2,2,1
69028,S02002454,2,2,1
69029,S02002454,2,2,1
69030,S02002454,2,2,1
69031,S02002454,2,2,1
69032,S02002454,2,2,1
69033,S02002454,2,2,1
69034,S02002454,2,2,1
69035,S02002454,2,2,1
69036,S02002454,2,2,1
69037,S02002454,2,2,1
69038,S02002454,2,2,9
69039,S02002454,2,2,9
69040,S02002454,2,3,1
69041,S02002454,2,3,1
69042,S02002454,2,3,1
69043,S02002454,2,3,1
69044,S02002454,2,3,1
69045,S02002454,2,3,1
69046,S02002454,2,3,1
69047,S02002454,2,3,1
69048,S02002454,2,3,1
69049,S02002454,2,4,1
69050,S02002454,2,4,1
69051,S02002454,2,4,1
69052,S02002454,2,4,1
69053,S02002454,2,4,1
69054,S02002454,2,4,1
69055,S02002454,2,5,1
69056,S02002454,2,5,1
69057,S02002454,2,5,1
69058,S02002454,2,5,1
69059,S02002454,2,5,1
69060,S02002454,2,5,1
69061,S02002454,2,5,1
69062,S02002454,2,5,1
69063,S02002454,2,5,1
69064,S02002454,2,5,1
69065,S02002454,2,5,1
69066,S02002454,2,5,1
69067,S02002454,2,5,1
69068,S02002454,2,6,1
69069,S02002454,2,6,1
69070,S02002454,2,6,1
69071,S02002454,2,6,1
69072,S02002454,2,6,1
69073,S02002454,2,6,1
69074,S02002454,2,7,1
69075,S02002454,2,7,1
69076,S02002454,2,7,1
69077,S02002454,2,7,1
69078,S02002454,2,7,1
69079,S02002454,2,7,1
69080,S02002454,2,7,1
69081,S02002454,2,7,1
69082,S02002454,2,7,1
69083,S02002454,2,7,1
69084,S02002454,2,7,9
69085,S02002454,2,8,1
69086,S02002454,2,8,1
69087,S02002454,2,8,1
69088,S02002454,2,8,1
69089,S02002454,2,8,1
69090,S02002454,2,8,1
69091,S02002454,2,8,1
69092,S02002454,2,8,1
69093,S02002454,2,8,1
69094,S02002454,2,8,1
69095,S02002454,2,8,1
69096,S02002454,2,8,1
69097,S02002454,2,8,9
69098,S02002454,2,9,1
69099,S02002454,2,9,1
69100,S02002454,2,9,1
69101,S02002454,2,9,1
69102,S02002454,2,9,1
69103,S02002454,2,9,1
69104,S02002454,2,9,1
69105,S02002454,2,9,1
69106,S02002454,2,9,1
69107,S02002454,2,9,1
69108,S02002454,2,9,1
69109,S02002454,2,9,9
69110,S02002454,2,10,1
69111,S02002454,2,10,1
69112,S02002454,2,10,1
69113,S02002454,2,10,1
69114,S02002454,2,10,1
69115,S02002454,2,10,1
69116,S02002454,2,10,1
69117,S02002454,2,10,1
69118,S02002454,2,10,1
69119,S02002454,2,10,1
69120,S02002454,2,10,1
69121,S02002454,2,10,9
69122,S02002454,2,11,1
69123,S02002454,2,11,1
69124,S02002454,2,11,1
69125,S02002454,2,11,1
69126,S02002454,2,11,1
69127,S02002454,2,11,1
69128,S02002454,2,11,1
69129,S02002454,2,11,1
69130,S02002454,2,12,1
69131,S02002454,2,12,1
69132,S02002454,2,12,1
69133,S02002454,2,12,1
69134,S02002454,2,12,1
69135,S02002454,2,12,1
69136,S02002454,2,12,1
69137,S02002454,2,12,1
69138,S02002454,2,12,9
69139,S02002454,2,13,1
69140,S02002454,2,13,1
69141,S02002454,2,13,1
69142,S02002454,2,13,1
69143,S02002454,2,13,1
69144,S02002454,2,13,1
69145,S02002454,2,13,1
69146,S02002454,2,13,9
69147,S02002454,2,14,1
69148,S02002454,2,14,1
69149,S02002454,2,14,1
69150,S02002454,2,14,1
69151,S02002454,2,14,1
69152,S02002454,2,14,1
69153,S02002454,2,14,1
69154,S02002454,2,14,1
69155,S02002454,2,14,1
69156,S02002454,2,14,1
69157,S02002454,2,14,1
69158,S02002454,2,14,1
69159,S02002454,2,14,1
69160,S02002454,2,15,1
69161,S02002454,2,15,1
69162,S02002454,2,15,1
69163,S02002454,2,15,1
69164,S02002454,2,15,1
69165,S02002454,2,15,1
69166,S02002454,2,15,1
69167,S02002454,2,15,1
69168,S02002454,2,15,8
69169,S02002454,2,15,9
69170,S02002454,2,15,9
69171,S02002454,2,16,1
69172,S02002454,2,16,1
69173,S02002454,2,16,1
69174,S02002454,2,16,1
69175,S02002454,2,16,1
69176,S02002454,2,16,1
69177,S02002454,2,16,1
69178,S02002454,2,16,1
69179,S02002454,2,16,1
69180,S02002454,2,16,1
69181,S02002454,2,16,1
69182,S02002454,2,16,9
69183,S02002454,2,17,1
69184,S02002454,2,17,1
69185,S02002454,2,17,1
69186,S02002454,2,17,1
69187,S02002454,2,17,1
69188,S02002454,2,17,1
69189,S02002454,2,17,1
69190,S02002454,2,17,1
69191,S02002454,2,17,1
69192,S02002454,2,17,1
69193,S02002454,2,17,9
69194,S02002454,2,18,1
69195,S02002454,2,18,1
69196,S02002454,2,18,1
69197,S02002454,2,18,1
69198,S02002454,2,18,1
69199,S02002454,2,18,1
69200,S02002454,2,18,1
69201,S02002454,2,18,1
69202,S02002454,2,18,1
69203,S02002454,2,18,1
69204,S02002454,2,18,1
69205,S02002454,2,18,1
69206,S02002454,2,18,1
69207,S02002454,2,18,1
69208,S02002454,2,18,9
69209,S02002454,2,19,1
69210,S02002454,2,19,1
69211,S02002454,2,19,1
69212,S02002454,2,19,1
69213,S02002454,2,19,1
69214,S02002454,2,19,1
69215,S02002454,2,19,1
69216,S02002454,2,20,1
69217,S02002454,2,20,1
69218,S02002454,2,20,1
69219,S02002454,2,20,1
69220,S02002454,2,20,1
69221,S02002454,2,20,1
69222,S02002454,2,20,1
69223,S02002454,2,20,1
69224,S02002454,2,20,1
69225,S02002454,2,20,1
69226,S02002454,2,20,1
69227,S02002454,2,20,1
69228,S02002454,2,20,1
69229,S02002454,2,20,1
69230,S02002454,2,20,1
69231,S02002454,2,20,1
69232,S02002454,2,20,1
69233,S02002454,2,20,1
69234,S02002454,2,20,1
69235,S02002454,2,20,1
69236,S02002454,2,20,1
69237,S02002454,2,20,1
69238,S02002454,2,20,1
69239,S02002454,2,20,1
69240,S02002454,2,20,1
69241,S02002454,2,20,1
69242,S02002454,2,20,1
69243,S02002454,2,20,9
69244,S02002454,2,21,1
69245,S02002454,2,21,1
69246,S02002454,2,21,1
69247,S02002454,2,21,1
69248,S02002454,2,21,1
69249,S02002454,2,21,1
69250,S02002454,2,21,1
69251,S02002454,2,21,1
69252,S02002454,2,21,1
69253,S02002454,2,21,1
69254,S02002454,2,21,1
69255,S02002454,2,21,1
69256,S02002454,2,21,1
69257,S02002454,2,21,1
69258,S02002454,2,21,1
69259,S02002454,2,21,1
69260,S02002454,2,21,1
69261,S02002454,2,21,1
69262,S02002454,2,21,1
69263,S02002454,2,21,1
69264,S02002454,2,21,1
69265,S02002454,2,21,1
69266,S02002454,2,21,1
69267,S02002454,2,21,1
69268,S02002454,2,21,1
69269,S02002454,2,21,1
69270,S02002454,2,21,1
69271,S02002454,2,21,1
69272,S02002454,2,21,1
69273,S02002454,2,21,1
69274,S02002454,2,21,1
69275,S02002454,2,21,8
69276,S02002454,2,21,9
69277,S02002454,2,21,9
69278,S02002454,2,21,9
69279,S02002454,2,22,1
69280,S02002454,2,22,1
69281,S02002454,2,22,1
69282,S02002454,2,22,1
69283,S02002454,2,22,1
69284,S02002454,2,22,1
69285,S02002454,2,22,1
69286,S02002454,2,22,1
69287,S02002454,2,22,1
69288,S02002454,2,22,1
69289,S02002454,2,22,1
69290,S02002454,2,22,1
69291,S02002454,2,22,1
69292,S02002454,2,22,1
69293,S02002454,2,22,1
69294,S02002454,2,22,1
69295,S02002454,2,22,1
69296,S02002454,2,22,1
69297,S02002454,2,22,1
69298,S02002454,2,22,1
69299,S02002454,2,22,1
69300,S02002454,2,22,1
69301,S02002454,2,22,1
69302,S02002454,2,22,1
69303,S02002454,2,22,1
69304,S02002454,2,22,1
69305,S02002454,2,22,1
69306,S02002454,2,22,1
69307,S02002454,2,22,1
69308,S02002454,2,22,1
69309,S02002454,2,22,1
69310,S02002454,2,22,1
69311,S02002454,2,22,1
69312,S02002454,2,22,1
69313,S02002454,2,22,1
69314,S02002454,2,22,1
69315,S02002454,2,22,1
69316,S02002454,2,22,1
69317,S02002454,2,22,1
69318,S02002454,2,22,1
69319,S02002454,2,22,1
69320,S02002454,2,22,1
69321,S02002454,2,22,1
69322,S02002454,2,22,9
69323,S02002454,2,22,9
69324,S02002454,2,22,9
69325,S02002454,2,22,22
69326,S02002454,2,23,1
69327,S02002454,2,23,1
69328,S02002454,2,23,1
69329,S02002454,2,23,1
69330,S02002454,2,23,1
69331,S02002454,2,23,1
69332,S02002454,2,23,1
69333,S02002454,2,23,1
69334,S02002454,2,23,1
69335,S02002454,2,23,1
69336,S02002454,2,23,1
69337,S02002454,2,23,1
69338,S02002454,2,23,1
69339,S02002454,2,23,1
69340,S02002454,2,23,1
69341,S02002454,2,23,1
69342,S02002454,2,23,1
69343,S02002454,2,23,1
69344,S02002454,2,23,1
69345,S02002454,2,23,1
69346,S02002454,2,23,1
69347,S02002454,2,23,1
69348,S02002454,2,23,1
69349,S02002454,2,23,1
69350,S02002454,2,23,1
69351,S02002454,2,23,1
69352,S02002454,2,23,1
69353,S02002454,2,23,1
